camera#,filename,recid,instance#,species,run#,block#,id,group_id,tagged_treatment,corrected_treatment,tagging_date,mother_tag_color,treatment_tag_color,holding_tank#,rack_tank#,testing_tank#,size#mm,converted#tgrabs,tracked#trex,checked#bt,finished,location,note,location(switch tank 21-22)
24248653,rec0030_colorchoice_20220803_144801.24248653,30,2,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248653,rec0033_colorchoice_20220803_163828.24248653,33,3,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248653,rec0036_colorchoice_20220804_110102.24248653,36,4,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248653,rec0039_colorchoice_20220804_122744.24248653,39,5,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248653,rec0042_colorchoice_20220804_143708.24248653,42,6,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248653,rec0045_colorchoice_20220804_164001.24248653,45,7,P.formosa,2,5,41,11,C,C,29.07.22,white,orange,S25,R091,9,,x,x,,x,top left,,top left
24248654,rec0025_colorchoice_20220803_110831.24248654,25,0,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0028_colorchoice_20220803_121529.24248654,28,1,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0031_colorchoice_20220803_144801.24248654,31,2,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0034_colorchoice_20220803_163828.24248654,34,3,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0037_colorchoice_20220804_110102.24248654,37,4,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0040_colorchoice_20220804_122744.24248654,40,5,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0043_colorchoice_20220804_143708.24248654,43,6,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0046_colorchoice_20220804_164001.24248654,46,7,P.formosa,2,5,42,11,C,C,29.07.22,white,orange,S25,R091,3,,x,x,,x,bottom right ,,bottom right 
242428657,rec0024_doorchoice_20220803_110948.24248657,24,0,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0027_doorchoice_20220803_121613.24248657,27,1,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0030_doorchoice_20220803_144831.24248657,30,2,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0033_doorchoice_20220803_163909.24248657,33,3,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0036_doorchoice_20220804_110142.24248657,36,4,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0039_doorchoice_20220804_122813.24248657,39,5,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0042_doorchoice_20220804_143741.24248657,42,6,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
242428657,rec0045_doorchoice_20220804_163518.24248657,45,7,P.formosa,2,5,43,11,C,D,29.07.22,white,orange,S25,R091,24,,,,,,bottom left,Jumped out and Died,bottom left
24248658,rec0025_doorchoice_20220803_110948.24248658,25,0,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0028_doorchoice_20220803_121613.24248658,28,1,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0031_doorchoice_20220803_144831.24248658,31,2,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0034_doorchoice_20220803_163909.24248658,34,3,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0037_doorchoice_20220804_110142.24248658,37,4,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0040_doorchoice_20220804_122813.24248658,40,5,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0043_doorchoice_20220804_143741.24248658,43,6,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0046_doorchoice_20220804_163516.24248658,46,7,P.formosa,2,5,44,11,C,D,29.07.22,white,orange,S25,R091,14,,,,,,top right ,,top right 
24248658,rec0025_doorchoice_20220803_110948.24248658,25,0,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0028_doorchoice_20220803_121613.24248658,28,1,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0031_doorchoice_20220803_144831.24248658,31,2,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0034_doorchoice_20220803_163909.24248658,34,3,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0037_doorchoice_20220804_110142.24248658,37,4,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0040_doorchoice_20220804_122813.24248658,40,5,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0043_doorchoice_20220804_143741.24248658,43,6,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248658,rec0046_doorchoice_20220804_163516.24248658,46,7,P.formosa,2,5,45,12,D,N,29.07.22,white,red,S25,R090,16,,,,,,bottom left ,,bottom left 
24248661,rec0026_doorchoice_20220803_110948.24248661,26,0,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0029_doorchoice_20220803_121613.24248661,29,1,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0032_doorchoice_20220803_144831.24248661,32,2,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0035_doorchoice_20220803_163909.24248661,35,3,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0038_doorchoice_20220804_110142.24248661,38,4,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0041_doorchoice_20220804_122813.24248661,41,5,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0044_doorchoice_20220804_143741.24248661,44,6,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248661,rec0047_doorchoice_20220804_163514.24248661,47,7,P.formosa,2,5,46,12,D,N,29.07.22,white,red,S25,R090,18,,,,,,top right,,top right
24248657,rec0024_doorchoice_20220803_110948.24248657,24,0,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0027_doorchoice_20220803_121613.24248657,27,1,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0030_doorchoice_20220803_144831.24248657,30,2,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0033_doorchoice_20220803_163909.24248657,33,3,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0036_doorchoice_20220804_110142.24248657,36,4,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0039_doorchoice_20220804_122813.24248657,39,5,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0042_doorchoice_20220804_143741.24248657,42,6,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0045_doorchoice_20220804_163518.24248657,45,7,P.formosa,2,5,47,12,D,N,29.07.22,white,red,S25,R090,22,,,,,,top right,Died due to injury from jumping,top left
24248657,rec0024_doorchoice_20220803_110948.24248657,24,0,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0027_doorchoice_20220803_121613.24248657,27,1,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0030_doorchoice_20220803_144831.24248657,30,2,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0033_doorchoice_20220803_163909.24248657,33,3,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0036_doorchoice_20220804_110142.24248657,36,4,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0039_doorchoice_20220804_122813.24248657,39,5,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0042_doorchoice_20220804_143741.24248657,42,6,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248657,rec0045_doorchoice_20220804_163518.24248657,45,7,P.formosa,2,5,48,12,D,N,29.07.22,white,red,S25,R090,23,,,,,,bottom right,,bottom right
24248662,rec0050_colorchoice_20220808_103140.24248662,50,0,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0053_colorchoice_20220808_121642.24248662,53,1,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0056_colorchoice_20220808_142014.24248662,56,2,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0059_colorchoice_20220808_161913.24248662,59,3,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,-,top right ,shadow problem while tracking,top right 
24248662,rec0062_colorchoice_20220809_103936.24248662,62,4,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0065_colorchoice_20220809_122816.24248662,65,5,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0068_colorchoice_20220809_143954.24248662,68,6,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248662,rec0071_colorchoice_20220809_162227.24248662,71,7,P.formosa,3,3,49,13,C,C,29.07.22,pink,orange,S22,R092,6,,x,x,,x,top right ,,top right 
24248653,rec0048_colorchoice_20220808_103140.24248653,48,0,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,-,bottom left ,shadow problem while tracking,bottom left 
24248653,rec0051_colorchoice_20220808_121642.24248653,51,1,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,x,bottom left ,,bottom left 
24248653,rec0054_colorchoice_20220808_142014.24248653,54,2,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,x,bottom left ,,bottom left 
24248653,rec0057_colorchoice_20220808_161913.24248653,57,3,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,-,bottom left ,shadow problem while tracking,bottom left 
24248653,rec0060_colorchoice_20220809_103936.24248653,60,4,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,x,bottom left ,,bottom left 
24248653,rec0063_colorchoice_20220809_122816.24248653,63,5,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,-,bottom left ,shadow problem while tracking,bottom left 
24248653,rec0066_colorchoice_20220809_143954.24248653,66,6,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,x,bottom left ,,bottom left 
24248653,rec0069_colorchoice_20220809_162227.24248653,69,7,P.formosa,3,3,50,13,C,C,29.07.22,pink,orange,S22,R092,12,,x,x,,-,bottom left ,shadow problem while tracking,bottom left 
24248653,rec0048_colorchoice_20220808_103140.24248653,48,0,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,-,top left ,shadow problem while tracking,top left 
24248653,rec0051_colorchoice_20220808_121642.24248653,51,1,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,x,top left ,,top left 
24248653,rec0054_colorchoice_20220808_142014.24248653,54,2,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,x,top left ,,top left 
24248653,rec0057_colorchoice_20220808_161913.24248653,57,3,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,-,top left ,shadow problem while tracking,top left 
24248653,rec0060_colorchoice_20220809_103936.24248653,60,4,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,x,top left ,,top left 
24248653,rec0063_colorchoice_20220809_122816.24248653,63,5,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,x,top left ,,top left 
24248653,rec0066_colorchoice_20220809_143954.24248653,66,6,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,x,top left ,,top left 
24248653,rec0069_colorchoice_20220809_162227.24248653,69,7,P.formosa,3,3,51,13,C,C,29.07.22,pink,orange,S22,R092,9,,x,x,,-,top left ,shadow problem while tracking,top left 
24248653,rec0048_colorchoice_20220808_103140.24248653,48,0,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,-,bottom right,shadow problem while tracking,bottom right
24248653,rec0051_colorchoice_20220808_121642.24248653,51,1,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,x,bottom right,,bottom right
24248653,rec0054_colorchoice_20220808_142014.24248653,54,2,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,x,bottom right,,bottom right
24248653,rec0057_colorchoice_20220808_161913.24248653,57,3,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,-,bottom right,shadow problem while tracking,bottom right
24248653,rec0060_colorchoice_20220809_103936.24248653,60,4,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,x,bottom right,,bottom right
24248653,rec0063_colorchoice_20220809_122816.24248653,63,5,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,-,bottom right,shadow problem while tracking,bottom right
24248653,rec0066_colorchoice_20220809_143954.24248653,66,6,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,x,bottom right,,bottom right
24248653,rec0069_colorchoice_20220809_162227.24248653,66,7,P.formosa,3,3,52,13,C,C,29.07.22,pink,orange,S22,R092,11,,x,x,,-,bottom right,shadow problem while tracking,bottom right
24248662,rec0050_colorchoice_20220808_103140.24248662,50,0,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0053_colorchoice_20220808_121642.24248662,53,1,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0056_colorchoice_20220808_142014.24248662,56,2,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0059_colorchoice_20220808_161913.24248662,59,3,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,-,top left,shadow problem while tracking,top left
24248662,rec0062_colorchoice_20220809_103936.24248662,62,4,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0065_colorchoice_20220809_122816.24248662,65,5,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0068_colorchoice_20220809_143954.24248662,68,6,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0071_colorchoice_20220809_162227.24248662,71,7,P.formosa,3,3,53,14,C,C,29.07.22,black,orange,S14,R076,5,,x,x,,x,top left,,top left
24248662,rec0050_colorchoice_20220808_103140.24248662,50,0,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0053_colorchoice_20220808_121642.24248662,53,1,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0056_colorchoice_20220808_142014.24248662,56,2,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0059_colorchoice_20220808_161913.24248662,59,3,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,-,bottom left,shadow problem while tracking,bottom left
24248662,rec0062_colorchoice_20220809_103936.24248662,62,4,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0065_colorchoice_20220809_122816.24248662,65,5,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0068_colorchoice_20220809_143954.24248662,68,6,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248662,rec0071_colorchoice_20220809_162227.24248662,69,7,P.formosa,3,3,54,14,C,C,29.07.22,black,orange,S14,R076,8,,x,x,,x,bottom left,,bottom left
24248658,rec0049_doorchoice_20220808_103213.24248658,49,0,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0052_doorchoice_20220808_121714.24248658,52,1,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0055_doorchoice_20220808_142045.24248658,55,2,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0058_doorchoice_20220808_161942.24248658,58,3,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0061_doorchoice_20220809_104006.24248658,61,4,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0064_doorchoice_20220809_122911.24248658,64,5,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0067_doorchoice_20220809_144020.24248658,67,6,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248658,rec0070_doorchoice_20220809_162305.24248658,70,7,P.formosa,3,3,55,14,D,D,29.07.22,black,red,S14,R080,13,,,,,,top left,,top left
24248661,rec0050_doorchoice_20220808_103213.24248661,50,0,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0053_doorchoice_20220808_121714.24248661,53,1,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0056_doorchoice_20220808_142045.24248661,56,2,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0059_doorchoice_20220808_161942.24248661,59,3,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0062_doorchoice_20220809_104006.24248661,62,4,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0065_doorchoice_20220809_122911.24248661,65,5,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0068_doorchoice_20220809_144020.24248661,68,6,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248661,rec0071_doorchoice_20220809_162305.24248661,71,7,P.formosa,3,3,56,14,D,D,29.07.22,black,red,S14,R080,18,,,,,,top right ,,top right 
24248657,rec0048_doorchoice_20220808_103213.24248657,48,0,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0051_doorchoice_20220808_121714.24248657,51,1,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0054_doorchoice_20220808_142045.24248657,54,2,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0057_doorchoice_20220808_161942.24248657,57,3,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0060_doorchoice_20220809_104006.24248657,60,4,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0063_doorchoice_20220809_122911.24248657,63,5,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0066_doorchoice_20220809_144020.24248657,66,6,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248657,rec0069_doorchoice_20220809_162305.24248657,69,7,P.formosa,3,3,57,15,D,D,29.07.22,red,red,S19,R089,23,,,,,,bottom right,,bottom right
24248658,rec0050_doorchoice_20220808_103213.24248661,50,0,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0053_doorchoice_20220808_121714.24248661,53,1,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0056_doorchoice_20220808_142045.24248661,56,2,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0059_doorchoice_20220808_161942.24248661,59,3,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0062_doorchoice_20220809_104006.24248661,62,4,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0065_doorchoice_20220809_122911.24248661,65,5,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0068_doorchoice_20220809_144020.24248661,68,6,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248658,rec0070_doorchoice_20220809_162305.24248658,70,7,P.formosa,3,3,58,15,D,D,29.07.22,red,red,S19,R089,16,,,,,,bottom left,,bottom left
24248657,rec0048_doorchoice_20220808_103213.24248657,48,0,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0051_doorchoice_20220808_121714.24248657,51,1,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0054_doorchoice_20220808_142045.24248657,54,2,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0057_doorchoice_20220808_161942.24248657,57,3,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0060_doorchoice_20220809_104006.24248657,60,4,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0063_doorchoice_20220809_122911.24248657,63,5,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0066_doorchoice_20220809_144020.24248657,66,6,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248657,rec0069_doorchoice_20220809_162305.24248657,69,7,P.formosa,3,3,59,15,D,D,29.07.22,red,red,S19,R089,21,,,,,,top left,,top right
24248661,rec0050_doorchoice_20220808_103213.24248661,50,0,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0053_doorchoice_20220808_121714.24248661,53,1,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0056_doorchoice_20220808_142045.24248661,56,2,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0059_doorchoice_20220808_161942.24248661,59,3,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0062_doorchoice_20220809_104006.24248661,62,4,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0065_doorchoice_20220809_122911.24248661,65,5,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0068_doorchoice_20220809_144020.24248661,68,6,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248661,rec0071_doorchoice_20220809_162305.24248661,71,7,P.formosa,3,3,60,15,D,D,29.07.22,red,red,S19,R089,20,,,,,,bottom left,,bottom left
24248654,rec0049_colorchoice_20220808_112249.24248654,49,0,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0052_colorchoice_20220808_121642.24248654,52,1,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0055_colorchoice_20220808_142014.24248654,55,2,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0058_colorchoice_20220808_161913.24248654,58,3,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0061_colorchoice_20220809_103936.24248654,61,4,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0064_colorchoice_20220809_122816.24248654,64,5,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
